name,reviews.title,reviews.text,reviews.rating,Sentiment_Score,match,Sentiment_Category
"Carmex Lip Balm Original Jar - 12 PK, 12.",You can't go wrong with this trusty friend,"['alway', 'keep', 'carmex', 'hand', 'alway', 'nice', 'harsh', 'summer', 'sun', 'cold', 'ia', 'winter', 'give', 'lip', 'heal', 'secur', 'toss', 'purs', 'keep', 'pocket', 'alway', 'heal', 'noth', 'compar', 'dread', 'cold', 'sore', 'peak', 'flu', 'season']",5.0,-0.6124,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Instant Protection,"['harsh', 'cold', 'winter', 'dri', 'summer', 'chicago', 'realli', 'affect', 'lip', 'moistur', 'protect', 'want', 'bought', 'product', 'reason', 'deliv', 'also', 'heal', 'chap', 'lip', 'neg', 'use', 'finger']",4.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product. Stop changing!,"['nearli', 'use', 'year', 'lip', 'cuticl', 'wish', 'packag', 'didnt', 'chang', 'invert', 'bottom', 'isnt', 'right', 'wish', 'vegan', 'version', 'avail', 'lanolin', 'deriv', 'product', 'favorit', 'chang']",3.0,0.6597,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best lip medicine EVER,"['use', 'carmex', 'decad', 'use', 'anyth', 'els', 'live', 'maryland', 'late', 'could', 'find', 'came', 'home', 'kansa', 'bought', 'enough', 'last', 'peopl', 'kansa', 'highli', 'recommend', 'anyon']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great results and great for everyday use!,"['ive', 'use', 'year', 'far', 'product', 'use', 'everi', 'singl', 'day', 'go', 'product', 'honestli', 'amaz', 'scrub', 'ur', 'lip', 'put', 'ur', 'lip', 'feel', 'amaz', 'smooth', 'result', 'great', 'morn', 'appli', 'sleep']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Kissable Lips,"['use', 'product', 'year', 'start', 'get', 'chap', 'lip', 'noth', 'help', 'use', 'morn', 'night', 'everyday', 'chap', 'lip', 'cold', 'sore', 'year', 'recommend', 'anyon', 'problem', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Lasts forever,"['buy', 'carmex', 'jar', 'long', 'rememb', 'reason', 'bought', 'mani', 'year', 'militari', 'would', 'throw', 'bag', 'work', 'bag', 'never', 'jar', 'crush', 'come', 'open', 'even', 'bag', 'toss', 'around', 'gear', 'would', 'hit']",5.0,0.1139,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",We love Carmex,"['u', 'use', 'origin', 'jar', 'tube', 'son', 'use', 'time', 'buy', 'bulk', 'mu', 'son', 'use', 'lot', 'outsid', 'sport', 'keep', 'lot', 'dont', 'see', 'much', 'flavor', 'strawberri', 'cherri', 'stick', 'origin', 'jar', 'tube']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great Product,"['buy', 'type', 'carmex', 'time', 'favorit', 'one', 'choic', 'alway', 'use', 'corner', 'mouth', 'crack', 'product', 'use', 'heal', 'absolut', 'recommend', 'product', 'anyon', 'type', 'lip', 'issu']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",26 years and counting!,"['use', 'carmex', 'year', 'dont', 'go', 'anywher', 'without', 'tub', 'stick', 'keep', 'lip', 'soft', 'moist', 'protect', 'cold', 'winter', 'month', 'especi', 'ski', 'snowsho', 'thing', 'id', 'ever', 'chang', 'id', 'bring', 'back', 'mint', 'flavor', 'best']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Being help me out since middle school,"['middl', 'school', 'lip', 'start', 'burn', 'like', 'crazi', 'go', 'doctor', 'said', 'wind', 'burn', 'n', 'told', 'go', 'get', 'carmex', 'realli', 'trick', 'yr', 'old', 'n', 'help', 'get', 'rid', 'wind', 'burn', 'lip', 'time', 'get', 'thank', 'u']",5.0,0.7579,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",This stuff really works!!!,"['use', 'carmex', 'long', 'rememb', 'fragranc', 'drew', 'thought', 'well', 'least', 'lip', 'smell', 'good', 'pleasantli', 'surpris', 'moist', 'smooth', 'kept', 'lip', 'jar', 'carmex', 'desk', 'one', 'purs', 'never', 'run']",5.0,0.6124,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",WORKS AMAZING,"['daughter', 'excema', 'hard', 'ever', 'suffer', 'sever', 'dri', 'lip', 'cold', 'soar', 'alway', 'count', 'carmex', 'deliv', 'work', 'amaz', 'help', 'heal', 'dri', 'chap', 'lip', 'love', 'help', 'itchi', 'feel', 'protect', 'lip', 'sun', 'exposur', 'crack']",5.0,0.8074,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best stuff on earth!,"['big', 'fan', 'carmex', 'jar', 'sinc', 'littl', 'girl', 'elementari', 'school', 'would', 'product', 'would', 'let', 'parent', 'buy', 'live', 'northern', 'minnesota', 'person', 'realli', 'need', 'love', 'littl', 'yellow', 'jar', 'smell', 'best', 'product', 'ever']",5.0,0.8934,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works great!,"['love', 'product', 'origin', 'one', 'first', 'use', 'bc', 'dad', 'alway', 'use', 'swore', 'love', 'quickli', 'work', 'work', 'great', 'realli', 'keep', 'lip', 'get', 'chap', 'crack', 'work', 'quickli', 'heal']",5.0,0.926,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best.,"['buy', 'version', 'car', 'next', 'lip', 'care', 'sinc', 'year', 'old', 'regularli', 'use', 'part', 'beauti', 'regim', 'keep', 'lip', 'soft', 'smooth', 'hour', 'use', 'product', 'regularli', 'also', 'keep', 'dri', 'irrit', 'winter', 'lip', 'away', 'amaz']",5.0,0.4939,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",excellent for smacking lips,"['bought', 'size', 'contain', 'dad', 'often', 'alway', 'sore', 'corner', 'mouth', 'love', 'round', 'contain', 'want', 'alway', 'readi', 'kiss', 'nurs', 'alway', 'heal', 'corner', 'mouth', 'wo', 'bad', 'tast', 'use', 'daili']",5.0,0.3182,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",reliable,"['love', 'stuff', 'addict', 'bliss', 'stick', 'last', 'year', 'ran', 'across', 'store', 'smooth', 'greasi', 'lip', 'bought', 'faith', 'everi', 'year', 'dont', 'realli', 'care', 'cherri', 'use', 'even', 'grandkid', 'call', 'name', 'person', 'one', 'also', 'love']",5.0,0.9227,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Life Staple,"['big', 'thing', 'high', 'school', 'alway', 'car', 'ex', 'jar', 'graduat', 'use', 'ever', 'sinc', 'may', 'abl', 'find', 'key', 'money', 'etc', 'purs', 'alway', 'find', 'carmex', 'leaf', 'lip', 'feel', 'soft', 'smooth', 'cure', 'dri', 'chap', 'lip', 'time', 'cant', 'live', 'without', 'love', 'product']",5.0,0.4122,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",burning like a hot chilli,"['bought', 'day', 'ago', 'im', 'first', 'time', 'user', 'brand', 'sure', 'use', 'lip', 'fire', 'everi', 'time', 'appli', 'normal', 'reaction', 'use', 'wrong', 'thing', 'thousand', 'peopl', 'across', 'world', 'rave', 'amaz', 'feedback', 'would', 'great', 'hear']",1.0,0.2263,False,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",It lasts longer than lip balm sticks!,"['tri', 'new', 'lip', 'butter', 'went', 'back', 'carmex', 'origin', 'lip', 'balm', 'jar', 'last', 'longer', 'le', 'expens', 'use', 'appli', 'lip', 'balm', 'stick', 'day', 'carmex', 'jar', 'night', 'lip', 'balm', 'stick', 'dont', 'last', 'use', 'jar', 'day', 'even', 'bought', 'packag', 'jar', 'save', 'money']",5.0,0.4939,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Old Standby,"['grew', 'hous', 'mom', 'alway', 'use', 'time', 'winter', 'also', 'whenev', 'got', 'cold', 'sore', 'never', 'cold', 'sore', 'know', 'realli', 'help', 'know', 'great', 'drycrack', 'windburn', 'lip', 'u', 'live', 'north', 'get', 'everi', 'winter']",4.0,0.4215,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",smooth soft lips all day,"['go', 'lipbalm', 'appli', 'morn', 'mayb', 'let', 'sink', 'day', 'feel', 'comfort', 'dri', 'lip', 'reapli', 'unless', 'aroung', 'time', 'go', 'sleep', 'perfect', 'solut', 'dri', 'lip', 'give', 'lip', 'healthi', 'look', 'also', 'great', 'appli', 'lipstick', 'im', 'happi', 'product']",5.0,0.8834,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",A Tin that's a Ten in Care,"['nostalg', 'classic', 'jar', 'heal', 'raw', 'feel', 'cold', 'sore', 'chap', 'eas', 'must', 'floridahelp', 'fade', 'dark', 'spot', 'dark', 'skin', 'econom', 'price', 'easi', 'find', 'store', 'first', 'start', 'use', 'year', 'ago', 'pharmaci', 'employe', 'recommend', 'overthecount', 'cure', 'inquiri', 'heal', 'side', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",A Neccesity!!,"['ive', 'use', 'carmex', 'year', 'liter', 'noth', 'bad', 'say', 'cant', 'leav', 'hous', 'without', 'realli', 'sooth', 'dri', 'lip', 'even', 'use', 'primer', 'put', 'lipstick', 'lipstick', 'set', 'moist', 'nice', 'item', 'highli', 'recommend', 'addict']",5.0,0.2023,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Could not live without it!,"['use', 'farm', 'lip', 'balm', 'jar', 'long', 'rememb', 'lyric', 'help', 'moistur', 'lip', 'littl', 'jar', 'part', 'everi', 'life', 'event', 'attend', 'wed', 'birth', 'child', 'numer', 'event', 'way', 'life', 'part', 'life']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Favorite lip balm on the market!,"['come', 'long', 'line', 'carmex', 'user', 'absolut', 'could', 'live', 'without', 'keep', 'least', 'bottl', 'home', 'time', 'one', 'purs', 'one', 'bathroom', 'one', 'live', 'room', 'matter', 'there', 'carmex', 'nearbi', 'tell', 'much', 'use', 'love', 'highli', 'recommend']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite lip product!,"['love', 'carmex', 'jar', 'sinc', 'littl', 'kid', 'bias', 'im', 'wisconsin', 'carmex', 'wisconsin', 'compani', 'mean', 'understand', 'chap', 'lip', 'skin', 'get', 'thing', 'ever', 'use', 'actual', 'work', 'work', 'overnight', 'time', 'dri', 'skin', 'lip', 'love']",5.0,0.8402,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best carmex ever,"['year', 'gave', 'sort', 'addict', 'alway', 'carmex', 'wherev', 'go', 'cant', 'sleep', 'unless', 'carmex', 'lip', 'love', 'carmex', 'alway', 'use', 'noth', 'els', 'carmex', 'best', 'lip']",5.0,0.8555,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",We Go Way Back!,"['use', 'origin', 'carmex', 'jar', 'mani', 'year', 'never', 'let', 'give', 'relief', 'need', 'heal', 'want', 'tri', 'true', 'ill', 'continu', 'use', 'year', 'come', 'ive', 'tri', 'carmex', 'varieti', 'tje', 'tube', 'origin', 'jar', 'favorit', 'bit', 'nostalgia']",5.0,-0.308,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",LOVE this Jar,"['bought', 'origin', 'sooth', 'pain', 'cold', 'sore', 'one', 'product', 'actual', 'work', 'didnt', 'make', 'dri', 'continu', 'use', 'product', 'lonnnngggg', 'cold', 'sore', 'problem', 'life', 'sooth', 'moistur', 'im', 'definit', 'carmex', 'snob', 'product', 'work', 'good']",5.0,-0.8779,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Wonderful product.,"['daughter', 'introduc', 'carmex', 'lip', 'balm', 'use', 'everi', 'day', 'find', 'initi', 'tingl', 'appli', 'refresh', 'find', 'difficult', 'find', 'stockist', 'tell', 'place', 'stock', 'coventri']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Will never go back,"['one', 'day', 'year', 'battl', 'chap', 'lip', 'someon', 'suggest', 'tri', 'carmen', 'low', 'behold', 'work', 'better', 'chap', 'item', 'use', 'whether', 'chapstick', 'vaselin', 'lip', 'balm', 'etc', 'still', 'put', 'small', 'coat', 'lip', 'even', 'chap', 'prevent', 'chap', 'feel', 'good']",5.0,0.5859,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",SAVE YOUR LIPS!!,"['ihav', 'use', 'product', 'sinc', 'came', 'back', 'chicago', 'home', 'care', 'rn', 'expos', 'element', 'daycarmex', 'save', 'lip', 'stock', 'buy', 'box', 'son', 'enter', 'kindergarten', 'alway', 'would', 'leav', 'somewher', 'young', 'boy', 'dohe', 'still', 'use', 'productsthank']",5.0,0.7506,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Perfect packaging,"['use', 'noth', 'carmex', 'chap', 'lip', 'time', 'favorit', 'packag', 'rug', 'durabl', 'go', 'anywher', 'tuck', 'jean', 'pocket', 'bottom', 'backpack', 'easiest', 'method', 'appli', 'right', 'amount']",5.0,0.4215,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best Product,"['famili', 'use', 'carmex', 'decad', 'best', 'item', 'market', 'keep', 'lip', 'mouth', 'healthi', 'even', 'send', 'daughter', 'wisconsin', 'carmex', 'product', 'sinc', 'winter', 'long', 'third', 'gener', 'use', 'product']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best on cold sores,"['better', 'treatment', 'cold', 'sore', 'dri', 'heal', 'faster', 'one', 'area', 'great', 'sore', 'fingernail', 'yep', 'that', 'right', 'ever', 'cut', 'short', 'hurt', 'tri', 'put', 'carmex', 'jar', 'reliev', 'way']",5.0,-0.0772,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.","Used for 40 years, a great product, great price!","['ever', 'sinc', 'start', 'ski', 'colorado', 'found', 'carmex', 'ever', 'use', 'great', 'lip', 'protect', 'weather', 'condit', 'loyal', 'user', 'year', 'product', 'come', 'go', 'none', 'ever', 'match', 'carmex']",5.0,0.8689,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",stays on and is moist,"['appoint', 'new', 'dentist', 'put', 'carmex', 'lip', 'keep', 'moistwel', 'ever', 'sinc', 'day', 'alway', 'buy', 'carmexi', 'love', 'product', 'keep', 'lip', 'softshinymoist', 'stay', 'long', 'would', 'definet', 'recommend', 'product']",5.0,0.7717,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",LOVE CARMEX,"['carmex', 'help', 'dri', 'thyroid', 'cancer', 'skin', 'love', 'lip', 'get', 'dri', 'perfect', 'product', 'love', 'jar', 'caus', 'fit', 'purs', 'glove', 'compart', 'pocket', 'etc', 'last', 'long', 'also', 'littl', 'dab']",5.0,0.9169,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great price,"['great', 'price', 'good', 'product']",5.0,0.7906,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Keeping it classic,"['im', 'huge', 'fan', 'carmex', 'littl', 'classic', 'jar', 'first', 'carmex', 'feel', 'great', 'lip', 'smell', 'appeal', 'littl', 'jar', 'old', 'school', 'im', 'glad', 'still', 'avail', 'highli', 'recommend', 'carmex', 'chap', 'lip', 'need']",5.0,0.9217,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Mother always had several jars,"['mother', 'actual', 'buri', 'jar', 'carmex', 'one', 'hand', 'kleenex', 'anoth', 'never', 'seen', 'without', 'either', 'would', 'purchas', 'carmex', 'jar', 'box', 'would', 'jar', 'alway', 'within', 'foot', 'closer']",4.0,0.4939,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best of the best,"['far', 'first', 'go', 'natur', 'rout', 'anyth', 'howev', 'carmex', 'best', 'lip', 'balm', 'ever', 'found', 'isnt', 'anyth', 'quit', 'like', 'heal', 'penetr', 'numb', 'could', 'addict', 'lip', 'balm', 'would']",5.0,0.1754,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Nothing more comforting than this little jar!,"['use', 'carmex', 'forev', 'see', 'littl', 'jar', 'know', 'relief', 'second', 'away', 'origin', 'product', 'remind', 'go', 'drugstor', 'see', 'littl', 'jar', 'right', 'cash', 'regist', 'great', 'memori', 'great', 'product']",5.0,0.9062,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My must-have always,"['use', 'product', 'religi', 'forget', 'home', 'go', 'work', 'get', 'anoth', 'jar', 'way', 'work', 'cant', 'go', 'without', 'lip', 'alway', 'dri', 'chap', 'lip', 'chewer', 'carmex', 'alway', 'help', 'lip', 'heal', 'stop', 'hurt']",5.0,-0.5859,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carmex...Who What When,"['dont', 'know', 'carmex', 'invent', 'year', 'old', 'start', 'use', 'itmi', 'lip', 'split', 'blister', 'cold', 'wisconsin', 'winter', 'pharmacist', 'local', 'drug', 'store', 'recommend', 'still', 'use', 'today', 'year', 'old']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works Great!,"['ive', 'use', 'year', 'awesom', 'work', 'dri', 'chap', 'lip', 'even', 'work', 'break', 'out', 'ye', 'work', 'pimpl', 'tri', 'work', 'alway', 'keep', 'bedroom', 'one', 'purs', 'one', 'bathroom', 'love', 'thank', 'carmex']",5.0,0.7717,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Timeless!,"['carmex', 'origin', 'lip', 'balm', 'jar', 'stapl', 'life', 'entir', 'life', 'must', 'car', 'purs', 'backpack', 'diaper', 'bag', 'wouldnt', 'exagger', 'told', 'everi', 'room', 'hous', 'simpli', 'work', 'mu', 'fuss', 'wast']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't live without it!,"['dont', 'carmex', 'bag', 'dont', 'leav', 'home', 'pot', 'stick', 'tube', 'think', 'addict', 'truth', 'prone', 'cold', 'sore', 'need', 'use', 'often', 'safeguard', 'lip', 'wish', 'special', 'deal', 'client', 'cant', 'live', 'without']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Excellent Effective Product,"['ive', 'use', 'carmex', 'product', 'mani', 'year', 'still', 'work', 'alway', 'carmex', 'great', 'job', 'keep', 'lip', 'moistur', 'especi', 'colder', 'weather', 'even', 'dont', 'dri', 'lip', 'consist', 'moistur', 'carmex']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",gross smell,"['bought', 'realli', 'good', 'smell', 'realli', 'bad']",4.0,-0.1531,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",My go-to for lip care!!,"['buy', 'carmex', 'sinc', 'teenag', 'year', 'mani', 'new', 'product', 'came', 'tri', 'end', 'alway', 'found', 'back', 'use', 'carmex', 'lip', 'product', 'work', 'time', 'time']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Mmmmm...,"['love', 'smell', 'work', 'great', 'congrat', 'sponsorship', 'lambeau', 'colleg', 'footbal', 'game', 'sept', 'great', 'honor', 'hope', 'make', 'go', 'wi', 'go', 'bucki']",5.0,0.9612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Long Lasting, Great Taste, Best Results !","['love', 'carmex', 'origin', 'lip', 'balm', 'jar', 'use', 'time', 'work', 'lip', 'also', 'problem', 'skin', 'area', 'like', 'ear', 'hairlin', 'chin', 'elbow', 'etc', 'love', 'consist', 'flavor', 'last', 'long', 'time', 'help', 'heal', 'kind', 'skin', 'wish', 'came', 'larger', 'size', 'oz', 'would', 'love', 'oz', 'size']",5.0,0.969,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Excellent lip maintenance!,"['put', 'stuff', 'everi', 'night', 'go', 'bed', 'keep', 'lip', 'happi', 'healthi', 'soft', 'plu', 'like', 'tingl', 'boyfriend', 'hate', 'didnt', 'like', 'anyth', 'squidgi', 'lip', 'event', 'might', 'want', 'kiss', 'boyfriend', 'gone', 'carmex', 'still', 'lip', 'everi', 'night', 'enough', 'said', 'choos', 'battl']",5.0,0.5267,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",AZ desert no match for my faithful tub of Carmex!,"['ive', 'use', 'carmex', 'ever', 'sinc', 'move', 'arid', 'climat', 'spent', 'weekend', 'friend', 'hous', 'live', 'beaten', 'path', 'sunday', 'lip', 'parch', 'miser', 'went', 'local', 'store', 'luck', 'upon', 'shini', 'tub', 'golden', 'lip', 'relief', 'keep', 'hous', 'coupl', 'truck', 'coupl', 'desk']",5.0,0.5719,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best ever!,"['buy', 'everi', 'time', 'need', 'someth', 'lip', 'best', 'even', 'buy', 'back', 'put', 'back', 'case', 'dont', 'use', 'anyth', 'els', 'definit', 'recommend', 'friend', 'everi', 'one', 'good', 'everyth', 'dri', 'crack', 'lip', 'chap', 'lip', 'anyth', 'go', 'saver', 'love', 'noth', 'els', 'compar']",5.0,0.9517,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Terrific results!,"['ive', 'use', 'product', 'umpteen', 'year', 'famili', 'prone', 'get', 'cold', 'sore', 'ive', 'get', 'sinc', 'st', 'gradeim', 'trust', 'product', 'stuff', 'way', 'expens', 'doesnt', 'workcarmex', 'fantast', 'work', 'short', 'time', 'use', 'everi', 'product', 'line', 'nowi', 'love']",5.0,0.7184,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",It worked when nothing else did,"['high', 'end', 'lip', 'balm', 'round', 'ball', 'one', 'anyoth', 'market', 'long', 'carmex', 'far', 'work', 'best', 'also', 'notic', 'doesnt', 'chap', 'lip', 'stop', 'use', 'product', 'addict', 'mild', 'beauti', 'scemt', 'charm', 'thankyou', 'pamper', 'carmex']",5.0,0.8311,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite nighttime product,"['keep', 'jar', 'next', 'bed', 'favorit', 'thing', 'found', 'lip', 'stay', 'night', 'wake', 'soft', 'lip', 'like', 'light', 'scent', 'way', 'feel', 'work', 'well', 'also', 'one', 'best', 'thing', 'winter', 'time', 'noth', 'els', 'work', 'well', 'cheap', 'bit', 'cheapli', 'made', 'budget', 'friendli', 'fantast']",5.0,0.872,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",This oldie is not only a goodie but a must have!,"['love', 'product', 'famili', 'use', 'product', 'year', 'everi', 'time', 'see', 'jar', 'bring', 'back', 'old', 'memori', 'child', 'love', 'veer', 'origin', 'self', 'still', 'brand', 'famili', 'trust', 'day', 'great', 'product', 'alway', 'count', 'help', 'protect', 'pucker']",5.0,0.9686,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Daily Care,"['use', 'carmex', 'ten', 'year', 'lost', 'without', 'two', 'jar', 'purs', 'one', 'car', 'one', 'desk', 'drawer', 'time', 'cold', 'sore', 'chap', 'lip', 'flaki', 'lip', 'sun', 'ten', 'year', 'peopl', 'talk', 'daili', 'exercis', 'well', 'daili', 'care', 'includ', 'dip', 'lip', 'carmex']",5.0,0.128,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",What happened,"['mayb', 'question', 'review', 'use', 'origin', 'carmex', 'year', 'recent', 'bought', 'pot', 'shock', 'belov', 'salv', 'seem', 'differ', 'smell', 'textur', 'feel', 'rather', 'question', 'lot', 'pleas', 'tell', 'chang', 'formula']",1.0,-0.3818,True,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Lifesaver!,"['im', 'girl', 'ador', 'chap', 'stick', 'though', 'trusti', 'sidekick', 'noth', 'fight', 'extrem', 'chap', 'lip', 'last', 'week', 'bought', 'jar', 'carmex', 'applic', 'dri', 'lip', 'back', 'normal', 'hour', 'thank']",5.0,-0.0258,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Healing power!,"['alway', 'buy', 'least', 'jar', 'carmex', 'hand', 'home', 'purs', 'time', 'winter', 'weather', 'fast', 'approach', 'sever', 'dri', 'lip', 'usual', 'get', 'cold', 'sore', 'point', 'carmex', 'soften', 'protect', 'lip', 'throughout', 'winter', 'month', 'reliabl', 'trustworthi', 'get', 'protect', 'done']",5.0,0.7096,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite of all!,"['ive', 'use', 'carmex', 'origin', 'jar', 'long', 'rememb', 'mom', 'start', 'u', 'littl', 'day', 'still', 'go', 'chap', 'dri', 'lip', 'good', 'moistur', 'love', 'menthol', 'noth', 'els', 'like', 'one', 'truck', 'one', 'nightstand', 'time']",5.0,0.8625,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",When the cold winds blow.........,"['soon', 'cold', 'snap', 'occur', 'time', 'buy', 'jar', 'carmex', 'leav', 'bathroom', 'kitchen', 'bedroom', 'way', 'access', 'time', 'climat', 'get', 'dri', 'zap', 'lip', 'carmex', 'never', 'reach', 'best', 'product', 'keep', 'lip', 'chap', 'especi', 'shovel', 'cold', 'winter', 'month']",5.0,-0.5334,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",The Lip Helper,"['bought', 'mani', 'past', 'yearshav', 'son', 'militari', 'life', 'saver', 'iraq', 'afgahanintanh', 'oldest', 'middl', 'son', 'us', 'daili', 'start', 'daughter', 'use', 'yougest', 'us', 'alsoand', 'cours', 'toothank', 'great', 'product']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Always Reliable,"['origin', 'carmex', 'around', 'sinc', 'child', 'rememb', 'use', 'get', 'pain', 'chap', 'lip', 'play', 'outsid', 'winter', 'littl', 'mom', 'would', 'alway', 'use', 'product', 'help', 'healsooth', 'lip', 'product', 'stood', 'test', 'time', 'still', 'avail', 'today', 'thank']",5.0,0.5106,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best Lip Balm Ever!,"['use', 'year', 'lip', 'alway', 'soft', 'lip', 'care', 'item', 'prevent', 'fever', 'blister', 'year', 'old', 'daughter', 'swear', 'buy', 'time', 'make', 'sure', 'alway', 'plenti', 'hand', 'bought', 'expens', 'product', 'alway', 'come', 'back', 'carmex', 'love', 'stuff']",5.0,0.9153,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Still use after all these years,"['use', 'carmex', 'small', 'glass', 'jar', 'believ', 'plastic', 'mani', 'mani', 'year', 'alway', 'love', 'distinct', 'smell', 'carmex', 'tingl', 'piut', 'jar', 'may', 'seem', 'tini', 'last', 'long', 'time', 'carmex', 'bed', 'purs', 'even', 'tri', 'carmex', 'lotion', 'love']",5.0,0.8555,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Life saver!,"['go', 'without', 'use', 'carmex', 'origin', 'yellow', 'jar', 'use', 'carmex', 'day', 'long', 'preserv', 'lip', 'day', 'year', 'even', 'dentist', 'keep', 'jar', 'drawer', 'patient', 'keep', 'moist', 'lip', 'drive', 'everi', 'week', 'atlanta', 'carmex', 'alway', 'life', 'saver', 'preserv', 'famili']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",28 Year's,"['first', 'start', 'use', 'went', 'visit', 'granni', 'got', 'realli', 'bad', 'cold', 'sore', 'got', 'carmex', 'cold', 'sore', 'gone', 'three', 'day', 'use', 'ever', 'sinc', 'im']",5.0,-0.8176,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Happy,['happi'],5.0,0.0,True,1
